"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","API. Пользователь не может авторизоваться с невалидными данными Username содержит пробел","","2026-08-07","passed","2026-08-07","","api.iteration_1.LoginUserTest","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","2222","UI. Администратор может авторизоваться с валидными данными","","2026-08-07","passed","2026-08-07","","ui.iteration_1.LoginUserTest","ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1066","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода равна 0","","2026-08-07","passed","2026-08-07","","api.iteration_2.TransferFundsTest","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","487","API. Авторизованный пользователь без прав администратора не может получить список пользователей","","2026-08-07","passed","2026-08-07","","api.iteration_3.GetAllUsersTest","api.iteration_3.GetAllUsersTest","authorizedUserWithoutAdminPermissionsCannotGetUsersListTest"
"","466","API. Администратор не может создать пользователя с уже существующим username","","2026-08-07","passed","2026-08-07","","api.iteration_1.CreateUserTest","api.iteration_1.CreateUserTest","adminCannotCreateUserWithExistingUsernameTest"
"","1475","API. Авторизованный пользователь может перевести валидную сумму на счет другого пользователя Сумма перевода: 10000.0","","2026-08-07","passed","2026-08-07","","api.iteration_2.TransferFundsTest","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountToAnotherUserAccountTest"
"","13","API. Пользователь не может авторизоваться с невалидными данными Password без строчной буквы","","2026-08-07","passed","2026-08-07","","api.iteration_1.LoginUserTest","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","400","API. Администратор может удалить пользователя Удаление пользователя с правами администратора","","2026-08-07","passed","2026-08-07","","api.iteration_3.DeleteUserTest","api.iteration_3.DeleteUserTest","adminCanDeleteUserTest"
"","379","API. Администратор может создать пользователя с валидными данными Создание пользователя без прав администратора","","2026-08-07","passed","2026-08-07","","api.iteration_1.CreateUserTest","api.iteration_1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","584","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с пробелом на конце","","2026-08-07","passed","2026-08-07","","api.iteration_2.UpdateCustomerProfileTest","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","1068","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 0.01","","2026-08-07","passed","2026-08-07","","api.iteration_2.TransferFundsTest","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","5728","UI. Пользователь не может выполнить перевод с невалидной суммой","","2026-08-07","passed","2026-08-07","","ui.iteration_2.TransferFundsTest","ui.iteration_2.TransferFundsTest","userCannotTransferFundsWithInvalidAmountTest"
"","1029","API. Авторизованный пользователь не может пополнить счет другого пользователя","","2026-08-07","passed","2026-08-07","","api.iteration_2.DepositAccountTest","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositAnotherUserAccountTest"
"","191","API. Администратор не может создать пользователя с невалидными данными Password без цифры","","2026-08-07","passed","2026-08-07","","api.iteration_1.CreateUserTest","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","3607","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения равна 0","","2026-08-07","passed","2026-08-07","","ui.iteration_2.DepositAccountTest","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","470","API. Авторизованный пользователь не может пополнить несуществующий счет","","2026-08-07","passed","2026-08-07","","api.iteration_2.DepositAccountTest","api.iteration_2.DepositAccountTest","authorizedUserCannotDepositNonExistingAccountTest"
"","15","API. Пользователь не может авторизоваться с невалидными данными Username длиннее 15 символов","","2026-08-07","passed","2026-08-07","","api.iteration_1.LoginUserTest","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","1374","API. Неавторизованный пользователь не может перевести валидную сумму на счет другого пользователя","","2026-08-07","passed","2026-08-07","","api.iteration_2.TransferFundsTest","api.iteration_2.TransferFundsTest","unauthorizedUserCannotTransferFundsTest"
"","1101","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 10000.0","","2026-08-07","passed","2026-08-07","","api.iteration_2.TransferFundsTest","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","595","API. Авторизованный пользователь может получить список своих счетов","","2026-08-07","passed","2026-08-07","","api.iteration_3.GetCustomerAccountsTest","api.iteration_3.GetCustomerAccountsTest","authorizedUserCanGetOwnAccountsTest"
"","1099","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 9999.99","","2026-08-07","passed","2026-08-07","","api.iteration_2.TransferFundsTest","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","754","API. Неавторизованный пользователь не может получить список транзакций по своему счету","","2026-08-07","passed","2026-08-07","","api.iteration_3.GetAccountTransactionsTest","api.iteration_3.GetAccountTransactionsTest","unauthorizedUserCannotGetOwnAccountsTransactionsTest"
