"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","438","API. Авторизованный пользователь может получить свой профиль","","2026-08-19","passed","2026-08-19","","API. Получение профиля пользователя","api.iteration_3.GetCustomerProfileTest","authorizedUserCanGetProfileTest"
"","349","API. Администратор может удалить пользователя Удаление пользователя с правами администратора","","2026-08-19","passed","2026-08-19","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCanDeleteUserTest"
"","537","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя из трех слов","","2026-08-19","passed","2026-08-19","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","199","API. Администратор не может создать пользователя с невалидными данными Username содержит пробел","","2026-08-19","passed","2026-08-19","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","456","API. Неавторизованный пользователь не может создать счет","","2026-08-19","passed","2026-08-19","","API. Создание счета","api.iteration_1.CreateAccountTest","unauthorizedUserCannotCreateAccountTest"
"","3854","UI. Пользователь не может пополнить свой счет с невалидной суммой Сумма пополнения меньше минимальной","","2026-08-19","passed","2026-08-19","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithInvalidAmountTest"
"","954","API. Авторизованный пользователь может перевести валидную сумму между своими счетами Сумма перевода: 10000.0","","2026-08-19","passed","2026-08-19","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCanTransferValidAmountBetweenTheirAccountsTest"
"","1342","API. Авторизованный пользователь не может перевести валидную сумму с несуществующего счета на счет другого пользователя","","2026-08-19","passed","2026-08-19","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferFundsFromNonExistingAccountTest"
"","2252","UI. Администратор может авторизоваться с валидными данными","","2026-08-19","passed","2026-08-19","","UI. Авторизация пользователя","ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","31","API. Неавторизованный пользователь не может получить список своих счетов","","2026-08-19","passed","2026-08-19","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","unauthorizedUserCannotGetOwnAccountsTest"
"","1195","API. Неавторизованный пользователь не может перевести валидную сумму на счет другого пользователя","","2026-08-19","passed","2026-08-19","","API. Перевод","api.iteration_2.TransferFundsTest","unauthorizedUserCannotTransferFundsTest"
"","542","API. Неавторизованный пользователь не может пополнить счет","","2026-08-19","passed","2026-08-19","","API. Пополнение счета","api.iteration_2.DepositAccountTest","unauthorizedUserCannotDepositAccountTest"
"","198","API. Администратор не может создать пользователя с невалидными данными Username длиннее 15 символов","","2026-08-19","passed","2026-08-19","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","538","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя из одного слова","","2026-08-19","passed","2026-08-19","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","16","API. Неавторизованный пользователь не может получить свой профиль","","2026-08-19","passed","2026-08-19","","API. Получение профиля пользователя","api.iteration_3.GetCustomerProfileTest","unauthorizedUserCannotGetProfileTest"
"","364","API. Неавторизованный пользователь не может удалить пользователя","","2026-08-19","passed","2026-08-19","","API. Удаление пользователя","api.iteration_3.DeleteUserTest","adminCannotDeleteUserWithoutAuthTest"
"","192","API. Администратор не может создать пользователя с невалидными данными Username содержит спецсимвол","","2026-08-19","passed","2026-08-19","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","19","API. Пользователь не может авторизоваться с невалидными данными Пустой username","","2026-08-19","passed","2026-08-19","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","362","API. Администратор может создать пользователя с валидными данными Создание пользователя без прав администратора","","2026-08-19","passed","2026-08-19","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","186","API. Администратор не может создать пользователя с невалидными данными Password короче 8 символов","","2026-08-19","passed","2026-08-19","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","96","API. Администратор не может получить список счетов","","2026-08-19","passed","2026-08-19","","API. Получение списка счетов пользователя","api.iteration_3.GetCustomerAccountsTest","adminCannotGetAccountsTest"
"","3200","UI. Пользователь не может пополнить свой счет без указания номера счета","","2026-08-19","passed","2026-08-19","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCannotDepositAccountWithoutAccountNumberTest"
"","525","API. Авторизованный пользователь не может изменить имя в профиле на невалидное Имя с цифрой","","2026-08-19","passed","2026-08-19","","API. Обновление профиля пользователя","api.iteration_2.UpdateCustomerProfileTest","authorizedUserCannotSetInvalidNameTest"
"","3388","UI. Пользователь может пополнить свой счет с валидной суммой","","2026-08-19","passed","2026-08-19","","UI. Пополнение счета","ui.iteration_2.DepositAccountTest","userCanDepositAccountTest"
"","16","API. Пользователь не может авторизоваться с невалидными данными Username содержит спецсимвол","","2026-08-19","passed","2026-08-19","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","19","API. Пользователь не может авторизоваться с невалидными данными Username длиннее 15 символов","","2026-08-19","passed","2026-08-19","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","766","API. Авторизованный пользователь не может перевести валидную сумму на несуществующий счет","","2026-08-19","passed","2026-08-19","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferFundsIntoNonExistingAccountTest"
"","933","API. Авторизованный пользователь не может перевести невалидную сумму между своими счетами Сумма перевода равна 0","","2026-08-19","passed","2026-08-19","","API. Перевод","api.iteration_2.TransferFundsTest","authorizedUserCannotTransferInvalidAmountBetweenTheirAccountsTest"
"","365","API. Администратор может создать пользователя с валидными данными Создание пользователя с правами администратора","","2026-08-19","passed","2026-08-19","","API. Создание пользователя","api.iteration_1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","20","API. Пользователь не может авторизоваться с невалидными данными Password без спецсимвола","","2026-08-19","passed","2026-08-19","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","17","API. Пользователь не может авторизоваться с невалидными данными Username содержит пробел","","2026-08-19","passed","2026-08-19","","API. Авторизация пользователя","api.iteration_1.LoginUserTest","userCannotGenerateAuthTokenWithInvalidDataTest"
"","2790","UI. Администратор не может создать пользователя с невалидными данными","","2026-08-19","passed","2026-08-19","","UI. Создание пользователя","ui.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
